Object Name,Attribute Name
fferpcore__ErpMessagingSettings__c,CreatedById
fferpcore__ErpMessagingSettings__c,LastModifiedDate
fferpcore__ErpMessagingSettings__c,LastModifiedById
fferpcore__ErpMessagingSettings__c,SystemModstamp
pse__Revenue_Forecast__Share,Id
pse__Revenue_Forecast__Share,IsDeleted
pse__Revenue_Forecast__Share,LastModifiedDate
pse__Revenue_Forecast__Share,LastModifiedById
pse__Revenue_Forecast__Share,ParentId
pse__Revenue_Forecast__Share,UserOrGroupId
pse__Revenue_Forecast__Share,AccessLevel
pse__Revenue_Forecast__Share,RowCause
SBQQ__UpgradeSource__c,Id
SBQQ__UpgradeSource__c,IsDeleted
SBQQ__UpgradeSource__c,Name
SBQQ__UpgradeSource__c,CurrencyIsoCode
SBQQ__UpgradeSource__c,CreatedDate
SBQQ__UpgradeSource__c,CreatedById
SBQQ__UpgradeSource__c,LastModifiedDate
SBQQ__UpgradeSource__c,LastModifiedById
SBQQ__UpgradeSource__c,SystemModstamp
pse__Hours_to_Days_Rule__c,Id
pse__Hours_to_Days_Rule__c,IsDeleted
pse__Hours_to_Days_Rule__c,Name
pse__Hours_to_Days_Rule__c,CurrencyIsoCode
pse__Hours_to_Days_Rule__c,CreatedDate
pse__Hours_to_Days_Rule__c,CreatedById
pse__Hours_to_Days_Rule__c,LastModifiedDate
pse__Hours_to_Days_Rule__c,LastModifiedById
pse__Hours_to_Days_Rule__c,SystemModstamp
pse__Hours_to_Days_Rule__c,LastViewedDate
pse__Hours_to_Days_Rule__c,LastReferencedDate
Project_Audit__History,Id
Project_Audit__History,IsDeleted
Project_Audit__History,CreatedDate
Project_Audit__History,CreatedById
Project_Audit__History,ParentId
ReputationLevel,Id
ReputationLevel,IsDeleted
ReputationLevel,CreatedDate
ReputationLevel,CreatedById
ReputationLevel,LastModifiedDate
ReputationLevel,LastModifiedById
ReputationLevel,SystemModstamp
ReputationLevel,ParentId
pse__Revenue_Forecast_Version_Batch_Log__c,Id
pse__Revenue_Forecast_Version_Batch_Log__c,IsDeleted
pse__Revenue_Forecast_Version_Batch_Log__c,Name
pse__Revenue_Forecast_Version_Batch_Log__c,CurrencyIsoCode
pse__Revenue_Forecast_Version_Batch_Log__c,CreatedDate
pse__Revenue_Forecast_Version_Batch_Log__c,CreatedById
pse__Revenue_Forecast_Version_Batch_Log__c,LastModifiedDate
pse__Revenue_Forecast_Version_Batch_Log__c,LastModifiedById
pse__Revenue_Forecast_Version_Batch_Log__c,SystemModstamp
OrderItemFeed,Id
OrderItemFeed,IsDeleted
OrderItemFeed,CreatedDate
OrderItemFeed,CreatedById
OrderItemFeed,LastModifiedDate
OrderItemFeed,SystemModstamp
OrderItemFeed,ParentId
ActiveScratchOrgHistory,Id
ActiveScratchOrgHistory,IsDeleted
ActiveScratchOrgHistory,CreatedDate
ActiveScratchOrgHistory,CreatedById
pse__IHC_Mapping_Jira_to_PSA__mdt,Id
CategoryData,Id
CategoryData,IsDeleted
CategoryData,CreatedDate
CategoryData,CreatedById
CategoryData,LastModifiedDate
CategoryData,LastModifiedById
CategoryData,SystemModstamp
sbaa__ApprovalRule__c,Id
sbaa__ApprovalRule__c,IsDeleted
sbaa__ApprovalRule__c,Name
sbaa__ApprovalRule__c,CurrencyIsoCode
sbaa__ApprovalRule__c,CreatedDate
sbaa__ApprovalRule__c,CreatedById
sbaa__ApprovalRule__c,LastModifiedDate
sbaa__ApprovalRule__c,LastModifiedById
sbaa__ApprovalRule__c,SystemModstamp
sbaa__ApprovalRule__c,LastViewedDate
sbaa__ApprovalRule__c,LastReferencedDate
Collection_Issue__History,Id
Collection_Issue__History,IsDeleted
Collection_Issue__History,CreatedDate
Collection_Issue__History,CreatedById
Collection_Issue__History,ParentId
dfsle__EOS_Type__c,Id
dfsle__EOS_Type__c,IsDeleted
dfsle__EOS_Type__c,Name
dfsle__EOS_Type__c,CurrencyIsoCode
dfsle__EOS_Type__c,CreatedDate
dfsle__EOS_Type__c,CreatedById
dfsle__EOS_Type__c,LastModifiedDate
dfsle__EOS_Type__c,LastModifiedById
dfsle__EOS_Type__c,SystemModstamp
ContentWorkspaceDoc,Id
ContentWorkspaceDoc,IsDeleted
ContentWorkspaceDoc,CreatedDate
ContentWorkspaceDoc,SystemModstamp
EntityDefinition,Id
EntityDefinition,LastModifiedDate
EntityDefinition,LastModifiedById
LiveAgentSessionHistory,Id
LiveAgentSessionHistory,IsDeleted
LiveAgentSessionHistory,CreatedDate
LiveAgentSessionHistory,CreatedById
App_Configuration__c,Id
App_Configuration__c,IsDeleted
App_Configuration__c,Name
App_Configuration__c,CurrencyIsoCode
App_Configuration__c,CreatedDate
App_Configuration__c,CreatedById
App_Configuration__c,LastModifiedDate
App_Configuration__c,LastModifiedById
App_Configuration__c,SystemModstamp
App_Configuration__c,LastViewedDate
App_Configuration__c,LastReferencedDate
Flash_Report__c,Id
Flash_Report__c,IsDeleted
Flash_Report__c,Name
Flash_Report__c,CurrencyIsoCode
Flash_Report__c,CreatedDate
Flash_Report__c,CreatedById
Flash_Report__c,LastModifiedDate
Flash_Report__c,LastModifiedById
Flash_Report__c,SystemModstamp
ContentNote,Id
ContentNote,IsDeleted
ContentNote,CreatedDate
ContentNote,CreatedById
ContentNote,LastModifiedDate
ContentNote,LastModifiedById
ContentNote,LastViewedDate
PartnerMarketingBudgetShare,Id
PartnerMarketingBudgetShare,IsDeleted
PartnerMarketingBudgetShare,LastModifiedDate
PartnerMarketingBudgetShare,LastModifiedById
PartnerMarketingBudgetShare,ParentId
PartnerMarketingBudgetShare,UserOrGroupId
PartnerMarketingBudgetShare,AccessLevel
PartnerMarketingBudgetShare,RowCause
pse__Permission_Control_Settings__c,Id
pse__Permission_Control_Settings__c,IsDeleted
pse__Permission_Control_Settings__c,Name
pse__Permission_Control_Settings__c,CurrencyIsoCode
pse__Permission_Control_Settings__c,CreatedDate
pse__Permission_Control_Settings__c,CreatedById
pse__Permission_Control_Settings__c,LastModifiedDate
pse__Permission_Control_Settings__c,LastModifiedById
pse__Permission_Control_Settings__c,SystemModstamp
pse__VersionItem_Task__c,Id
pse__VersionItem_Task__c,IsDeleted
pse__VersionItem_Task__c,Name
pse__VersionItem_Task__c,CurrencyIsoCode
pse__VersionItem_Task__c,CreatedDate
pse__VersionItem_Task__c,CreatedById
pse__VersionItem_Task__c,LastModifiedDate
pse__VersionItem_Task__c,LastModifiedById
pse__VersionItem_Task__c,SystemModstamp
LiveChatUserConfigProfile,Id
LiveChatUserConfigProfile,IsDeleted
LiveChatUserConfigProfile,CreatedDate
LiveChatUserConfigProfile,CreatedById
LiveChatUserConfigProfile,LastModifiedDate
LiveChatUserConfigProfile,LastModifiedById
LiveChatUserConfigProfile,SystemModstamp
SBQQ__Localization__c,Id
SBQQ__Localization__c,IsDeleted
SBQQ__Localization__c,Name
SBQQ__Localization__c,CurrencyIsoCode
SBQQ__Localization__c,CreatedDate
SBQQ__Localization__c,CreatedById
SBQQ__Localization__c,LastModifiedDate
SBQQ__Localization__c,LastModifiedById
SBQQ__Localization__c,SystemModstamp
SBQQ__Localization__c,LastViewedDate
SBQQ__Localization__c,LastReferencedDate
VoiceCallShare,Id
VoiceCallShare,IsDeleted
VoiceCallShare,LastModifiedDate
VoiceCallShare,LastModifiedById
VoiceCallShare,ParentId
VoiceCallShare,UserOrGroupId
VoiceCallShare,AccessLevel
VoiceCallShare,RowCause
pse__Revenue_Forecast_Batch_Status__Share,Id
pse__Revenue_Forecast_Batch_Status__Share,IsDeleted
pse__Revenue_Forecast_Batch_Status__Share,LastModifiedDate
pse__Revenue_Forecast_Batch_Status__Share,LastModifiedById
pse__Revenue_Forecast_Batch_Status__Share,ParentId
pse__Revenue_Forecast_Batch_Status__Share,UserOrGroupId
pse__Revenue_Forecast_Batch_Status__Share,AccessLevel
pse__Revenue_Forecast_Batch_Status__Share,RowCause
Article_Block_Condition__c,Id
Article_Block_Condition__c,IsDeleted
Article_Block_Condition__c,Name
Article_Block_Condition__c,CurrencyIsoCode
Article_Block_Condition__c,CreatedDate
Article_Block_Condition__c,CreatedById
Article_Block_Condition__c,LastModifiedDate
Article_Block_Condition__c,LastModifiedById
Article_Block_Condition__c,SystemModstamp
Article_Block_Condition__c,LastViewedDate
Article_Block_Condition__c,LastReferencedDate
sonar__Analysis__Share,Id
sonar__Analysis__Share,IsDeleted
sonar__Analysis__Share,LastModifiedDate
sonar__Analysis__Share,LastModifiedById
sonar__Analysis__Share,ParentId
sonar__Analysis__Share,UserOrGroupId
sonar__Analysis__Share,AccessLevel
sonar__Analysis__Share,RowCause
ffrr__fflib_SchedulerConfiguration__c,Id
ffrr__fflib_SchedulerConfiguration__c,IsDeleted
ffrr__fflib_SchedulerConfiguration__c,Name
ffrr__fflib_SchedulerConfiguration__c,CurrencyIsoCode
ffrr__fflib_SchedulerConfiguration__c,CreatedDate
ffrr__fflib_SchedulerConfiguration__c,CreatedById
ffrr__fflib_SchedulerConfiguration__c,LastModifiedDate
ffrr__fflib_SchedulerConfiguration__c,LastModifiedById
ffrr__fflib_SchedulerConfiguration__c,SystemModstamp
IBOS_Request_Comment__c,Id
IBOS_Request_Comment__c,IsDeleted
IBOS_Request_Comment__c,Name
IBOS_Request_Comment__c,CurrencyIsoCode
IBOS_Request_Comment__c,CreatedDate
IBOS_Request_Comment__c,CreatedById
IBOS_Request_Comment__c,LastModifiedDate
IBOS_Request_Comment__c,LastModifiedById
IBOS_Request_Comment__c,SystemModstamp
ReportFeed,Id
ReportFeed,IsDeleted
ReportFeed,CreatedDate
ReportFeed,CreatedById
ReportFeed,LastModifiedDate
ReportFeed,SystemModstamp
ReportFeed,ParentId
Legal_Request__Feed,Id
Legal_Request__Feed,IsDeleted
Legal_Request__Feed,CreatedDate
Legal_Request__Feed,CreatedById
Legal_Request__Feed,LastModifiedDate
Legal_Request__Feed,SystemModstamp
Legal_Request__Feed,ParentId
TaskFeed,Id
TaskFeed,IsDeleted
TaskFeed,CreatedDate
TaskFeed,CreatedById
TaskFeed,LastModifiedDate
TaskFeed,SystemModstamp
TaskFeed,ParentId
CampaignShare,Id
CampaignShare,IsDeleted
CampaignShare,LastModifiedDate
CampaignShare,LastModifiedById
CampaignShare,UserOrGroupId
CampaignShare,RowCause
LeanData__Potential_Match__c,Id
LeanData__Potential_Match__c,IsDeleted
LeanData__Potential_Match__c,Name
LeanData__Potential_Match__c,CurrencyIsoCode
LeanData__Potential_Match__c,CreatedDate
LeanData__Potential_Match__c,CreatedById
LeanData__Potential_Match__c,LastModifiedDate
LeanData__Potential_Match__c,LastModifiedById
LeanData__Potential_Match__c,SystemModstamp
CustomSetupDefinition,Id
CustomSetupDefinition,SystemModstamp
fferpcore__VirtualDataObjectTargetMapping__mdt,Id
DNBoptimizer__D_B_Optimizer_Setting__Share,Id
DNBoptimizer__D_B_Optimizer_Setting__Share,IsDeleted
DNBoptimizer__D_B_Optimizer_Setting__Share,LastModifiedDate
DNBoptimizer__D_B_Optimizer_Setting__Share,LastModifiedById
DNBoptimizer__D_B_Optimizer_Setting__Share,ParentId
DNBoptimizer__D_B_Optimizer_Setting__Share,UserOrGroupId
DNBoptimizer__D_B_Optimizer_Setting__Share,AccessLevel
DNBoptimizer__D_B_Optimizer_Setting__Share,RowCause
nwcs_ldl__LeadDealer__c,Id
nwcs_ldl__LeadDealer__c,IsDeleted
nwcs_ldl__LeadDealer__c,Name
nwcs_ldl__LeadDealer__c,CurrencyIsoCode
nwcs_ldl__LeadDealer__c,CreatedDate
nwcs_ldl__LeadDealer__c,CreatedById
nwcs_ldl__LeadDealer__c,LastModifiedDate
nwcs_ldl__LeadDealer__c,LastModifiedById
nwcs_ldl__LeadDealer__c,SystemModstamp
EventBusSubscriber,Id
EventBusSubscriber,Name
EventBusSubscriber,CurrencyIsoCode
Product2History,Id
Product2History,IsDeleted
Product2History,CreatedDate
Product2History,CreatedById
Solution,Id
Solution,IsDeleted
Solution,CurrencyIsoCode
Solution,CreatedDate
Solution,CreatedById
Solution,LastModifiedDate
Solution,LastModifiedById
Solution,SystemModstamp
Solution,LastViewedDate
Solution,LastReferencedDate
pse__Create_Project_Global__c,Id
pse__Create_Project_Global__c,IsDeleted
pse__Create_Project_Global__c,Name
pse__Create_Project_Global__c,CurrencyIsoCode
pse__Create_Project_Global__c,CreatedDate
pse__Create_Project_Global__c,CreatedById
pse__Create_Project_Global__c,LastModifiedDate
pse__Create_Project_Global__c,LastModifiedById
pse__Create_Project_Global__c,SystemModstamp
SecurityCustomBaseline,Id
SecurityCustomBaseline,IsDeleted
SecurityCustomBaseline,CreatedDate
SecurityCustomBaseline,CreatedById
SecurityCustomBaseline,LastModifiedDate
SecurityCustomBaseline,LastModifiedById
SecurityCustomBaseline,SystemModstamp
fferpcore__DataTransformationTable__c,Id
fferpcore__DataTransformationTable__c,IsDeleted
fferpcore__DataTransformationTable__c,Name
fferpcore__DataTransformationTable__c,CurrencyIsoCode
fferpcore__DataTransformationTable__c,CreatedDate
fferpcore__DataTransformationTable__c,CreatedById
fferpcore__DataTransformationTable__c,LastModifiedDate
fferpcore__DataTransformationTable__c,LastModifiedById
fferpcore__DataTransformationTable__c,SystemModstamp
fferpcore__DataTransformationTable__c,LastViewedDate
fferpcore__DataTransformationTable__c,LastReferencedDate
pse__Expense_Report__c,Id
pse__Expense_Report__c,IsDeleted
pse__Expense_Report__c,Name
pse__Expense_Report__c,CurrencyIsoCode
pse__Expense_Report__c,CreatedDate
pse__Expense_Report__c,CreatedById
pse__Expense_Report__c,LastModifiedDate
pse__Expense_Report__c,LastModifiedById
pse__Expense_Report__c,SystemModstamp
pse__Expense_Report__c,LastViewedDate
pse__Expense_Report__c,LastReferencedDate
pse__Revenue_Forecast_Version_Adjustment__c,Id
pse__Revenue_Forecast_Version_Adjustment__c,IsDeleted
pse__Revenue_Forecast_Version_Adjustment__c,Name
pse__Revenue_Forecast_Version_Adjustment__c,CurrencyIsoCode
pse__Revenue_Forecast_Version_Adjustment__c,CreatedDate
pse__Revenue_Forecast_Version_Adjustment__c,CreatedById
pse__Revenue_Forecast_Version_Adjustment__c,LastModifiedDate
pse__Revenue_Forecast_Version_Adjustment__c,LastModifiedById
pse__Revenue_Forecast_Version_Adjustment__c,SystemModstamp
Lightning__VoteStat,Id
Lightning__VoteStat,IsDeleted
Lightning__VoteStat,ParentId
SBQQ__PriceSchedule__History,Id
SBQQ__PriceSchedule__History,IsDeleted
SBQQ__PriceSchedule__History,CreatedDate
SBQQ__PriceSchedule__History,CreatedById
SBQQ__PriceSchedule__History,ParentId
fferpcore__BillingDocumentLineItem__History,Id
fferpcore__BillingDocumentLineItem__History,IsDeleted
fferpcore__BillingDocumentLineItem__History,CreatedDate
fferpcore__BillingDocumentLineItem__History,CreatedById
fferpcore__BillingDocumentLineItem__History,ParentId
ffrr__RecognitionStagingTableLevel2__c,Id
ffrr__RecognitionStagingTableLevel2__c,IsDeleted
ffrr__RecognitionStagingTableLevel2__c,Name
ffrr__RecognitionStagingTableLevel2__c,CurrencyIsoCode
ffrr__RecognitionStagingTableLevel2__c,CreatedDate
ffrr__RecognitionStagingTableLevel2__c,CreatedById
ffrr__RecognitionStagingTableLevel2__c,LastModifiedDate
ffrr__RecognitionStagingTableLevel2__c,LastModifiedById
ffrr__RecognitionStagingTableLevel2__c,SystemModstamp
pse__Issue__Share,Id
pse__Issue__Share,IsDeleted
pse__Issue__Share,LastModifiedDate
pse__Issue__Share,LastModifiedById
pse__Issue__Share,ParentId
pse__Issue__Share,UserOrGroupId
pse__Issue__Share,AccessLevel
pse__Issue__Share,RowCause
Org_URL__c,Id
Org_URL__c,IsDeleted
Org_URL__c,Name
Org_URL__c,CurrencyIsoCode
Org_URL__c,CreatedDate
Org_URL__c,CreatedById
Org_URL__c,LastModifiedDate
Org_URL__c,LastModifiedById
Org_URL__c,SystemModstamp
ffrr__Filter__History,Id
ffrr__Filter__History,IsDeleted
ffrr__Filter__History,CreatedDate
ffrr__Filter__History,CreatedById
ffrr__Filter__History,ParentId
DSCORGPKG__Trigger__c,Id
DSCORGPKG__Trigger__c,IsDeleted
DSCORGPKG__Trigger__c,Name
DSCORGPKG__Trigger__c,CurrencyIsoCode
DSCORGPKG__Trigger__c,CreatedDate
DSCORGPKG__Trigger__c,CreatedById
DSCORGPKG__Trigger__c,LastModifiedDate
DSCORGPKG__Trigger__c,LastModifiedById
DSCORGPKG__Trigger__c,SystemModstamp
ContactFeed,Id
ContactFeed,IsDeleted
ContactFeed,CreatedDate
ContactFeed,CreatedById
ContactFeed,LastModifiedDate
ContactFeed,SystemModstamp
ContactFeed,ParentId
ChannelProgramMemberShare,Id
ChannelProgramMemberShare,IsDeleted
ChannelProgramMemberShare,LastModifiedDate
ChannelProgramMemberShare,LastModifiedById
ChannelProgramMemberShare,ParentId
ChannelProgramMemberShare,UserOrGroupId
ChannelProgramMemberShare,AccessLevel
ChannelProgramMemberShare,RowCause
DOZISF__ZoomInfo_Intent__c,Id
DOZISF__ZoomInfo_Intent__c,IsDeleted
DOZISF__ZoomInfo_Intent__c,Name
DOZISF__ZoomInfo_Intent__c,CurrencyIsoCode
DOZISF__ZoomInfo_Intent__c,CreatedDate
DOZISF__ZoomInfo_Intent__c,CreatedById
DOZISF__ZoomInfo_Intent__c,LastModifiedDate
DOZISF__ZoomInfo_Intent__c,LastModifiedById
DOZISF__ZoomInfo_Intent__c,SystemModstamp
DOZISF__ZoomInfo_Intent__c,LastViewedDate
DOZISF__ZoomInfo_Intent__c,LastReferencedDate
rfpio__CustomAL__Share,Id
rfpio__CustomAL__Share,IsDeleted
rfpio__CustomAL__Share,LastModifiedDate
rfpio__CustomAL__Share,LastModifiedById
rfpio__CustomAL__Share,ParentId
rfpio__CustomAL__Share,UserOrGroupId
rfpio__CustomAL__Share,AccessLevel
rfpio__CustomAL__Share,RowCause
ffrr__RevenueScheduleLine__c,Id
ffrr__RevenueScheduleLine__c,IsDeleted
ffrr__RevenueScheduleLine__c,Name
ffrr__RevenueScheduleLine__c,CurrencyIsoCode
ffrr__RevenueScheduleLine__c,CreatedDate
ffrr__RevenueScheduleLine__c,CreatedById
ffrr__RevenueScheduleLine__c,LastModifiedDate
ffrr__RevenueScheduleLine__c,LastModifiedById
ffrr__RevenueScheduleLine__c,SystemModstamp
ffrr__RevenueRecognitionTransaction__Feed,Id
ffrr__RevenueRecognitionTransaction__Feed,IsDeleted
ffrr__RevenueRecognitionTransaction__Feed,CreatedDate
ffrr__RevenueRecognitionTransaction__Feed,CreatedById
ffrr__RevenueRecognitionTransaction__Feed,LastModifiedDate
ffrr__RevenueRecognitionTransaction__Feed,SystemModstamp
ffrr__RevenueRecognitionTransaction__Feed,ParentId
DL_VC__VC_Value_Proposition_Group__History,Id
DL_VC__VC_Value_Proposition_Group__History,IsDeleted
DL_VC__VC_Value_Proposition_Group__History,CreatedDate
DL_VC__VC_Value_Proposition_Group__History,CreatedById
DL_VC__VC_Value_Proposition_Group__History,ParentId
ffcmutil__TransactionLineItemLogInfo__Share,Id
ffcmutil__TransactionLineItemLogInfo__Share,IsDeleted
ffcmutil__TransactionLineItemLogInfo__Share,LastModifiedDate
ffcmutil__TransactionLineItemLogInfo__Share,LastModifiedById
ffcmutil__TransactionLineItemLogInfo__Share,ParentId
ffcmutil__TransactionLineItemLogInfo__Share,UserOrGroupId
ffcmutil__TransactionLineItemLogInfo__Share,AccessLevel
ffcmutil__TransactionLineItemLogInfo__Share,RowCause
LeanData__Campaign_Influence_Summary__Share,Id
LeanData__Campaign_Influence_Summary__Share,IsDeleted
LeanData__Campaign_Influence_Summary__Share,LastModifiedDate
LeanData__Campaign_Influence_Summary__Share,LastModifiedById
LeanData__Campaign_Influence_Summary__Share,ParentId
LeanData__Campaign_Influence_Summary__Share,UserOrGroupId
LeanData__Campaign_Influence_Summary__Share,AccessLevel
LeanData__Campaign_Influence_Summary__Share,RowCause
LeanData__Routing_Graph__c,Id
LeanData__Routing_Graph__c,IsDeleted
LeanData__Routing_Graph__c,Name
LeanData__Routing_Graph__c,CurrencyIsoCode
LeanData__Routing_Graph__c,CreatedDate
LeanData__Routing_Graph__c,CreatedById
LeanData__Routing_Graph__c,LastModifiedDate
LeanData__Routing_Graph__c,LastModifiedById
LeanData__Routing_Graph__c,SystemModstamp
ffirule__IntegrationRuleLog__History,Id
ffirule__IntegrationRuleLog__History,IsDeleted
ffirule__IntegrationRuleLog__History,CreatedDate
ffirule__IntegrationRuleLog__History,CreatedById
ffirule__IntegrationRuleLog__History,ParentId
UserProvisioningLog,Id
UserProvisioningLog,IsDeleted
UserProvisioningLog,Name
UserProvisioningLog,CreatedDate
UserProvisioningLog,CreatedById
UserProvisioningLog,LastModifiedDate
UserProvisioningLog,LastModifiedById
UserProvisioningLog,SystemModstamp
pse__Project_Actuals_Converted__History,Id
pse__Project_Actuals_Converted__History,IsDeleted
pse__Project_Actuals_Converted__History,CreatedDate
pse__Project_Actuals_Converted__History,CreatedById
pse__Project_Actuals_Converted__History,ParentId
Sales_Invoice_Payment__History,Id
Sales_Invoice_Payment__History,IsDeleted
Sales_Invoice_Payment__History,CreatedDate
Sales_Invoice_Payment__History,CreatedById
Sales_Invoice_Payment__History,ParentId
EntitySubscription,Id
EntitySubscription,IsDeleted
EntitySubscription,CreatedDate
EntitySubscription,CreatedById
EntitySubscription,ParentId
Zuora__PaymentTerm__Share,Id
Zuora__PaymentTerm__Share,IsDeleted
Zuora__PaymentTerm__Share,LastModifiedDate
Zuora__PaymentTerm__Share,LastModifiedById
Zuora__PaymentTerm__Share,ParentId
Zuora__PaymentTerm__Share,UserOrGroupId
Zuora__PaymentTerm__Share,AccessLevel
Zuora__PaymentTerm__Share,RowCause
pse__Project_Phase__c,Id
